"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182652957.html,Ready for you - w4w
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182674418.html,any one up - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182595570.html,Looking for now - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182601442.html,Looking for good top to fuck me - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182576882.html,I want dick - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4174511856.html,Looking - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182554045.html,looking for a nice round ass - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4213540111.html,str8curious au student seeking same for fwb or workout partner - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4213399388.html,Looking for some fun!! - w4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4213330061.html,NSA Friendship Needed!!! - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4161516277.html,Jerk Off/Oral Fun - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4213269402.html,My First Ever Handjob - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212830721.html,bored for the holidays - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212739397.html,Seeking daddies  - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212862754.html,cocksucker looking - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4205780765.html,i am real. serious inquires - mw4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4170751071.html,Young hung guy seeking older woman for FWB - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4193991325.html,Straight for J/O bud and Fun - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212625229.html,Btm looking for now - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4207532908.html,420 friendly - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212644031.html,Blow n go - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212628547.html,"24+ Black(420), Bears, &amp;Daddies - m4m"
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212589699.html,Bored and horny.  Let's chat - w4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212557432.html,Young man wants a Cougar - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4202229347.html,Bottom wanted - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212553693.html,casual fun - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212411513.html,today or tomorrow - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212270822.html,For the break - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212261014.html,Any Bottoms Left n Auburn  - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212255953.html,Bi curious first time bottom  - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212256228.html,Sexting fun - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4154295613.html,Are You Horny Too? - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4212034968.html,circle jerk - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211941088.html,Good-Looking Couple Seeking Girl - mw4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211874332.html,38 yo non pass cd looking for regular hookup - t4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211689802.html,19 Year Old College Student looking for an Older Woman - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4136296998.html,Anyone Up - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4186133305.html,Black Dick - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4188173312.html,Black Uncut Dick - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4132333544.html,rbd - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192715124.html,From Cali visiting for the game  - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4161959176.html,tonight - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4183499168.html,blow me - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192577484.html,Suck this dick - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192499284.html,small circle jerk - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192391824.html,Some weekend fun - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192431044.html,seeking a curious guy - mw4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192345449.html,2 Looking for a 3rd - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192203865.html,home alone - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4134990605.html,Looking for gal students from 1982-87 - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4192073682.html,Bottom looking!! - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4191747399.html,Bear/Dad Hunting in AU for GA game - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4191740778.html,Now - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4191802360.html,tonight - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4189882020.html,cuddle/JO buddy - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4189642219.html,anyone around springvilla like to suck - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4161176211.html,Suck my cock - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4189488405.html,looking for black guy 55 or older - mw4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4189453723.html,Bottom looking!! - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4169934879.html,feel like dining out - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4189347594.html,oral pleasure - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4189254632.html,Doesn't any gl guy need head? - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4130165583.html,How many nuts you want - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188811629.html,submissive white boy seeks dominant chick into 420 and strapons - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4129225832.html,PRIVATE GLORY HOLE- By Appt only. - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188732812.html,Cum n Go All Day - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188703665.html,Soldier overseas - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188693456.html,M4m - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188623843.html,alex city....come fuck me - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188679847.html,Come In &amp; Get A BJ - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188674269.html,rub one out? - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188626251.html,Are you a college guy with no plans for Thanksgiving? - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188632814.html,AuBurn student logan! - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188634226.html,Down to do anything - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188586633.html,Curious white boy for older or daddy - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4176389157.html,small cock - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188459496.html,Looking for Best Cocksucker in Auburn. - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188471581.html,FUCK FANTASY!! - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188426306.html,Looking for Best Cocksuckers in Auburn. - m4ww
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188321494.html,Wanting to eat your pussy - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4129410247.html,Let Me Ride You - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4188143577.html,Need a top!! - m4m
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4187913265.html,Looking for some fun - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4177587918.html,Want a good foot rub? - m4w
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4172549480.html,looking for a sexy cd or tranny with a nice round ass ask for pics - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182473877.html,BlowJob? - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182456296.html,Blowjobs! - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182366166.html,Looking for a top now - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182350172.html,bigger guy at china moon - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182256123.html,Dad for Lad - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182266187.html,Blowjob anyone? - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182221591.html,Looking for couple - m4mw
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4182075858.html,NSA head - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181990105.html,Bottom bitch - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181899022.html,looking for right now 32m no endless - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181824765.html,ne young guys need a rub down or nut - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181742888.html,Threesome... Looking For A Top - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181758397.html,Hosting NSA discreet fun!  - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181738734.html,so hard to find a mature top - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181613745.html,White college student seeking ebony - m4w
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181306908.html,"""Son"" looking for a ""Dad"" - m4m"
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181184784.html,Looking to service  - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181191329.html,Fuck - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181127817.html,Looking now - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4181118623.html,Saturday fun (now) - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4129193044.html,dads - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4129191218.html,Horny - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4180996526.html,Need head? - m4mw
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4180968694.html,mutual sucking - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4170191309.html,teach me - m4w
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4180932008.html,Auburn Georgia game - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4172391449.html,I'm down for whatever - m4mw
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4180608126.html, amy.white guys want a blow around 7am - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4180428420.html,Black straight dude - m4m
"Sun Nov 10,Sat Nov 09,Fri Nov 08,Thu Nov 07",/cas/4124344691.html,First time head - m4w
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4169016756.html,Skype with a Couple - m4mw
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4168806852.html,Bears - m4m
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4164247272.html,so no one wants a blow job  RIGHT NOW IN LAGRANGE  - m4m
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4168361140.html,Visiting tomorrow - m4m
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4151264050.html,Hard and Horny --- Who Wants Some Good Dick? - m4m
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4168245833.html,Worker at local bar want to fulfill fantasy - m4w
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4168277800.html,sucking dick before the gym - m4m
"Sun Nov 03,Sat Nov 02,Fri Nov 01,Thu Oct 31,Wed Oct 30",/cas/4168209647.html,Would a skinny white guy in lagrange please cum fuck me RIGHT NOW  - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160989491.html,a blk dl thug looking to freak sumthin - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160350868.html,you like to blow one down? - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160313181.html,Anyone up for a good pounding  - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160282113.html,Too Hot to Handle - mw4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4112490307.html,late night head - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160243444.html,Nail in go... Tight ass for anon fucking  - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4100653544.html,Sexy student here - m4w
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160186628.html,anyone know of good hook up spots? - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160187804.html,know any good hook up spots? - m4t
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160189112.html,you know of any good hook up spots? - m4w
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4160076151.html,Auburn/Georgia ticket for... - m4w
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4159635487.html,Long distance flirting?? - m4w
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4159747429.html,Son for daddy - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4159317623.html,Sugar Daddy Seeking Arrangement with Babe - m4w
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4118542588.html,Young male looking to join couple - m4mw
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4159224283.html,Let me fuck your face - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158542500.html,sucking dick  - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158540750.html,Bondage buddy - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158529276.html,twink/frat  - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158523578.html,Looking to Jack and Suck with Older - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158415848.html,looking to suck young cock this afternoon maybe more - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4146470710.html,Looking for a blow n go - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158221766.html,jack off bud - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158148532.html,Do you need a massage? - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4147924648.html,"curious, chubby, submissive  - m4mw"
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4122623481.html,anyone up - m4m
"Wed Oct 30,Tue Oct 29,Mon Oct 28,Sun Oct 27,Sat Oct 26,Fri Oct 25",/cas/4158125835.html,Picture Trade - m4m
"Thu Nov 07,Wed Nov 06,Tue Nov 05,Mon Nov 04,Sun Nov 03",/cas/4177638879.html,helping us both - m4w
"Thu Nov 07,Wed Nov 06,Tue Nov 05,Mon Nov 04,Sun Nov 03",/cas/4177643534.html,seeking a real looking cd - m4m
"Thu Nov 07,Wed Nov 06,Tue Nov 05,Mon Nov 04,Sun Nov 03",/cas/4177595741.html,KNOW BODY HAS TO NO!!! - m4m
"Thu Nov 07,Wed Nov 06,Tue Nov 05,Mon Nov 04,Sun Nov 03",/cas/4177176103.html,daytime fun - w4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4152057396.html,Drunk and horny - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4151986670.html,NSA sex tonight! Discreet top looking for botton - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4151773192.html,Saturday in Auburn - m4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4151444605.html,NSA fun - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4151413785.html,NSA fun - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4151440299.html,Wanna get fucked - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4090822911.html,There has to be someone  - m4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150782801.html,Weekend fun.  - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150752566.html,war eagle - mw4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150707024.html,Looking for someone to cuddle with. - m4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4103299785.html,Seeking Athletic Guys  - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150582448.html,Swap this morning - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4117394148.html, looking for someone who wants a relationship - w4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150370496.html,full figured cougar selling panties - w4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150345366.html,foreplay - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4141740474.html,Visiting This Weekend-Looking for Southern Hospitality and FUN - m4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150308541.html,Looking for  dl 420 freak!! m4m - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150221958.html,Looking to Drive It Deep  - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4136466718.html,Single White male seeking single female - m4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150111448.html,Looking for fun - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150113431.html,Looking for top tonight - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4134255306.html,Lonely Milf/older woman - m4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150029736.html,Couple  Seeks Female Fun  
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150085500.html,Nice and tight - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4150004681.html,Looking for someone gentle. - w4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4149981939.html,sucking dick now - m4m
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4149923449.html,Real...Serious. - mm4w
"Fri Oct 25,Thu Oct 24,Wed Oct 23,Tue Oct 22,Mon Oct 21",/cas/4149899710.html,"Couple seeks sweet, submissive fuck toy, boi.  - mw4t"
Mon Oct 21,/cas/4095081222.html, Want to kick it with us today? - 30 - w4m
Mon Oct 21,/cas/4095091131.html,looking for mr right... - 29 - w4m
Mon Oct 21,/cas/4095138552.html, What are you waiting for?  - w4m
Mon Oct 21,/cas/4087229332.html,versatile guy looking - m4m
Mon Oct 21,/cas/4143042301.html,Wanting To Suck Large Titties - m4w
Mon Oct 21,/cas/4142910143.html,NSA single father - m4w
Mon Oct 21,/cas/4142504488.html,Auburn Student offering 100 for head. - m4w
Mon Oct 21,/cas/4142379996.html,swm looking for swf or couple - m4w
Mon Oct 21,/cas/4142239477.html,Nude Model Wanted  - m4m
Mon Oct 21,/cas/4142221488.html,Straight acting bottom for Husky Married Tops - m4m
Mon Oct 21,/cas/4142129523.html,Ready for fun - m4m
Mon Oct 21,/cas/4094914107.html,Any time  - m4w
Mon Oct 21,/cas/4136661706.html,Suck my dick:) - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211680185.html,19 Year Old College Student looking for an older woman - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211591770.html,Deep throater - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4162320883.html,peanut festival afterparty - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211464830.html,I don't want to know your name - w4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211486139.html,28 yo bottom seeking white husky top - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211459252.html,WELL ENDOWED??? 8+? - w4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211458986.html,In town for tonight  - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4204010811.html,Looking for a woman who knows what she's doing - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4204908882.html,did you sit in a pile of sugar? - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211285883.html,sexting buddy - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4196610597.html,bottom in need - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4200988382.html,blk bttm white top - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4160048377.html,Discreet bottom visiting - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211231552.html,horny and bored!!! - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4167383940.html,Body Contact Fun - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211139318.html,ASAP - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211085523.html,When the law becomes criminal - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211057248.html,Stuck in town - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4187539351.html,Looking 4 a good time - m4w
"Thu Nov 14,Wed Nov 13,Tue Nov 12,Mon Nov 11",/cas/4187927390.html,Auburn dad - m4m
